
3.317,3.343,3.3,3.4,3.4,3.3,3.2,3.2,3.2,3.3,3.4,3.4,3.2,3.1,3.1,3.2,3.4,3.5,3.6,3.7,3.7,3.6,3.4,3.1,2.9,2.5,2.1,1.6,1,0.6,0.3,0.3,0.5,0.8,1.2,1.6,1.9,2.1,2.2,2.1,2.1,2.2,2.3,2.5,2.6,2.7,2.7,2.6,2.6,2.6,2.6,2.7,2.7,2.6,2.5,2.4,2.4,2.4,2.3,2.3,2.2,2.2,2.1,2,2,1.9,1.8,1.8,1.8,1.7,1.6,1.6,1.5,1.5,1.6,1.6,1.6,1.6,1.5,1.4,1.3,1.2,1.096,1.016
3.049,3.077,3.3,3.3,3.4,3.3,3.2,3.2,3.3,3.4,3.4,3.4,3.3,3.3,3.3,3.4,3.5,3.5,3.5,3.5,3.4,3.2,3,2.7,2.4,2.1,1.7,1.2,0.7,0.2,0.1,0.2,0.5,0.9,1.4,1.8,2.1,2.2,2.3,2.2,2.2,2.2,2.3,2.4,2.6,2.7,2.7,2.7,2.6,2.6,2.6,2.6,2.7,2.7,2.6,2.5,2.5,2.4,2.4,2.3,2.3,2.2,2.1,2.1,2,1.9,1.8,1.8,1.8,1.8,1.7,1.7,1.6,1.6,1.6,1.7,1.7,1.6,1.5,1.4,1.3,1.2,1.096,1.021
2.976,3.201,3.2,3.3,3.3,3.3,3.3,3.3,3.4,3.5,3.5,3.5,3.4,3.5,3.5,3.6,3.6,3.5,3.4,3.2,3,2.7,2.5,2.3,2,1.7,1.4,0.9,0.4,0,-0,0.2,0.7,1.2,1.6,2,2.2,2.3,2.3,2.2,2.1,2.1,2.2,2.4,2.5,2.6,2.7,2.7,2.6,2.6,2.6,2.6,2.7,2.7,2.7,2.6,2.5,2.5,2.4,2.4,2.3,2.2,2.1,2.1,2,1.9,1.8,1.8,1.8,1.8,1.8,1.7,1.7,1.6,1.6,1.7,1.7,1.6,1.5,1.4,1.3,1.2,1.104,1.027
2.877,2.922,3.1,3.2,3.2,3.2,3.2,3.4,3.5,3.6,3.6,3.5,3.5,3.6,3.7,3.6,3.5,3.2,3,2.7,2.5,2.2,2.1,1.9,1.7,1.4,1.1,0.7,0.3,-0.1,0,0.4,1,1.5,1.9,2.1,2.2,2.3,2.2,2.2,2.1,2.1,2.2,2.3,2.5,2.6,2.7,2.7,2.7,2.7,2.6,2.7,2.7,2.8,2.7,2.7,2.6,2.5,2.4,2.4,2.3,2.2,2.1,2.1,2,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.7,1.7,1.6,1.6,1.6,1.6,1.5,1.4,1.3,1.2,1.114,1.032
2.726,2.784,3,3.1,3.2,3.2,3.3,3.4,3.6,3.6,3.6,3.5,3.5,3.5,3.6,3.4,3.2,2.8,2.5,2.3,2.1,1.9,1.8,1.6,1.4,1.1,0.9,0.5,0.1,-0,0.2,0.7,1.3,1.8,2.1,2.2,2.2,2.2,2.1,2,2,2,2.1,2.3,2.5,2.6,2.7,2.8,2.8,2.7,2.7,2.7,2.7,2.8,2.7,2.7,2.6,2.5,2.4,2.3,2.3,2.2,2.1,2.1,2,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.7,1.7,1.6,1.6,1.6,1.6,1.5,1.4,1.3,1.2,1.121,1.032
2.796,2.853,2.9,3,3.1,3.1,3.2,3.3,3.4,3.5,3.5,3.5,3.5,3.5,3.4,3.1,2.8,2.4,2.1,1.8,1.7,1.6,1.4,1.2,1.1,0.9,0.7,0.4,0.2,0.3,0.6,1.1,1.6,2,2.2,2.2,2.1,2,1.9,1.9,1.9,1.9,2.1,2.2,2.4,2.6,2.8,2.8,2.8,2.8,2.7,2.7,2.7,2.7,2.7,2.6,2.5,2.4,2.3,2.3,2.2,2.1,2.1,2,2,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.7,1.6,1.6,1.5,1.5,1.5,1.5,1.4,1.3,1.139,1.046
2.71,2.767,2.8,2.9,3,3.1,3.1,3.2,3.2,3.3,3.3,3.4,3.4,3.3,3.1,2.8,2.4,2.1,1.8,1.5,1.3,1.2,1.1,1,0.9,0.9,0.8,0.6,0.6,0.7,1.1,1.5,1.9,2.1,2.2,2.1,2,1.8,1.7,1.7,1.8,1.9,2,2.2,2.4,2.6,2.8,2.8,2.8,2.8,2.7,2.7,2.6,2.6,2.6,2.6,2.5,2.4,2.3,2.2,2.1,2.1,2,2,2,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.7,1.6,1.5,1.5,1.5,1.5,1.5,1.4,1.3,1.162,1.065
2.64,2.686,2.8,2.8,2.9,2.9,2.9,2.9,2.9,2.9,3.1,3.2,3.2,3,2.8,2.5,2.2,1.9,1.5,1.2,1,0.9,0.9,1,1,1.1,1.1,1,1.1,1.2,1.4,1.7,2,2.1,2.1,1.9,1.7,1.5,1.5,1.6,1.8,1.9,2,2.1,2.2,2.4,2.7,2.8,2.8,2.8,2.7,2.6,2.5,2.5,2.5,2.5,2.4,2.3,2.2,2.1,2.1,2.1,2,2,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.7,1.6,1.5,1.5,1.5,1.5,1.5,1.5,1.3,1.187,1.089
2.583,2.593,2.7,2.7,2.7,2.7,2.6,2.6,2.5,2.6,2.8,2.9,3,2.8,2.6,2.3,2,1.7,1.4,1.2,1,1.1,1.1,1.2,1.3,1.4,1.5,1.5,1.5,1.5,1.6,1.8,1.9,1.9,1.8,1.6,1.4,1.3,1.4,1.6,1.9,2,2,2,2.1,2.3,2.5,2.6,2.7,2.7,2.6,2.5,2.4,2.4,2.4,2.3,2.3,2.2,2.1,2.1,2.1,2,2,1.9,1.9,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.7,1.6,1.6,1.5,1.5,1.6,1.6,1.5,1.4,1.213,1.115
2.555,2.535,2.6,2.6,2.6,2.5,2.4,2.3,2.3,2.3,2.5,2.7,2.8,2.7,2.5,2.2,2,1.8,1.5,1.4,1.3,1.4,1.5,1.5,1.6,1.7,1.8,1.8,1.8,1.7,1.6,1.6,1.7,1.6,1.5,1.3,1.2,1.2,1.4,1.7,1.9,2,2,1.9,2,2,2.2,2.4,2.5,2.5,2.4,2.3,2.3,2.2,2.2,2.2,2.2,2.2,2.1,2.1,2.1,2,2,1.9,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.7,1.7,1.6,1.6,1.6,1.6,1.6,1.5,1.4,1.237,1.145
2.548,2.51,2.5,2.5,2.5,2.3,2.2,2.2,2.2,2.3,2.4,2.5,2.6,2.6,2.5,2.3,2.1,1.9,1.8,1.7,1.7,1.7,1.8,1.8,1.8,1.9,1.9,1.9,1.8,1.6,1.4,1.3,1.3,1.2,1.2,1.1,1.1,1.3,1.5,1.8,2,2.1,2.1,2,1.8,1.8,1.9,2.1,2.2,2.3,2.3,2.2,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2,2,2,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.7,1.7,1.6,1.6,1.6,1.6,1.5,1.4,1.257,1.172
2.443,2.415,2.5,2.4,2.4,2.2,2.2,2.2,2.2,2.3,2.4,2.4,2.5,2.5,2.5,2.4,2.2,2.1,2,1.9,1.9,1.9,1.9,1.8,1.8,1.9,1.9,1.8,1.6,1.3,1.1,1,0.9,0.9,1,1,1.2,1.4,1.7,2,2.1,2.2,2.2,1.9,1.7,1.5,1.5,1.7,1.9,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2,2,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.7,1.7,1.6,1.6,1.5,1.5,1.4,1.286,1.206
2.508,2.488,2.5,2.4,2.3,2.2,2.2,2.2,2.3,2.4,2.4,2.4,2.4,2.5,2.4,2.4,2.3,2.2,2.1,2.1,2,1.9,1.9,1.8,1.7,1.7,1.6,1.5,1.3,1,0.8,0.7,0.7,0.8,0.9,1.1,1.3,1.6,1.9,2.2,2.3,2.3,2.2,1.9,1.4,1.2,1.1,1.4,1.6,1.9,2,2,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2,2,2,1.9,1.9,1.8,1.8,1.8,1.8,1.9,1.9,1.9,1.9,1.9,1.9,1.8,1.8,1.7,1.6,1.6,1.5,1.4,1.4,1.302,1.228
2.754,2.729,2.5,2.4,2.3,2.3,2.3,2.4,2.4,2.5,2.5,2.5,2.5,2.4,2.3,2.2,2.2,2.3,2.2,2.1,1.9,1.8,1.7,1.6,1.5,1.4,1.3,1.1,1,0.7,0.6,0.6,0.7,0.9,1.1,1.3,1.6,1.9,2.2,2.4,2.4,2.3,2.1,1.6,1.1,0.8,0.8,1.1,1.5,1.8,2,2,2.1,2.1,2.1,2.1,2.1,2.1,2,2,2,1.9,1.9,1.9,1.8,1.8,1.8,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.8,1.7,1.6,1.5,1.5,1.4,1.4,1.313,1.244
2.654,2.614,2.4,2.4,2.4,2.4,2.5,2.5,2.6,2.6,2.6,2.6,2.5,2.3,2.1,2.1,2.1,2.2,2.2,2,1.8,1.7,1.6,1.5,1.3,1.2,1,0.9,0.8,0.6,0.6,0.6,0.8,1,1.3,1.6,1.9,2.1,2.4,2.5,2.4,2.2,1.8,1.3,0.8,0.5,0.6,0.9,1.4,1.7,2,2.1,2.1,2.1,2.1,2.1,2,2,2,2,1.9,1.9,1.9,1.9,1.8,1.8,1.9,1.9,1.9,2,2,2,2,1.9,1.9,1.8,1.7,1.6,1.5,1.4,1.4,1.4,1.323,1.258
2.602,2.319,2.4,2.4,2.4,2.5,2.5,2.6,2.7,2.6,2.6,2.6,2.4,2.2,2,1.9,2,2.1,2.1,2,1.8,1.6,1.5,1.4,1.2,1,0.9,0.8,0.8,0.7,0.7,0.8,1.1,1.3,1.6,1.8,2.1,2.3,2.4,2.4,2.3,1.9,1.4,0.9,0.4,0.3,0.5,0.9,1.4,1.8,2,2.1,2.1,2.1,2,2,2,2,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,2,2,2,2,2,1.9,1.9,1.8,1.7,1.6,1.5,1.4,1.4,1.4,1.324,1.258
2.451,2.289,2.4,2.4,2.4,2.5,2.5,2.6,2.6,2.6,2.5,2.4,2.3,2.1,1.9,1.9,1.9,2,2,1.9,1.8,1.6,1.5,1.4,1.2,1,0.9,0.9,0.9,1,1,1.2,1.3,1.6,1.8,2,2.1,2.2,2.3,2.2,2,1.6,1,0.5,0.2,0.2,0.6,1,1.5,1.9,2.1,2.1,2.1,2,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.9,1.9,1.9,1.9,2,2,2,2,2,1.9,1.9,1.8,1.7,1.6,1.5,1.4,1.4,1.4,1.323,1.258
2.395,2.385,2.4,2.4,2.4,2.4,2.5,2.5,2.5,2.4,2.4,2.2,2.1,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.7,1.7,1.6,1.5,1.3,1.1,1,1,1.1,1.2,1.3,1.4,1.6,1.7,1.8,1.9,2,2,2,1.9,1.6,1.2,0.7,0.3,0.2,0.3,0.7,1.2,1.7,2,2.1,2.1,2,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.9,1.9,1.9,1.9,2,2,2,2,2,1.9,1.9,1.8,1.7,1.6,1.5,1.4,1.4,1.4,1.324,1.257
2.268,2.274,2.3,2.3,2.3,2.3,2.3,2.4,2.4,2.3,2.2,2.1,1.9,1.8,1.7,1.7,1.6,1.6,1.7,1.8,1.8,1.7,1.7,1.6,1.4,1.3,1.2,1.2,1.3,1.5,1.6,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.5,1.3,0.9,0.5,0.3,0.3,0.6,1,1.4,1.8,2,2,2,1.8,1.7,1.6,1.6,1.7,1.7,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.9,1.9,1.9,1.9,2,2,2,1.9,1.9,1.8,1.8,1.7,1.6,1.5,1.4,1.4,1.4,1.326,1.259
2.274,2.259,2.2,2.1,2.1,2.1,2.2,2.2,2.2,2.2,2.1,1.9,1.8,1.6,1.6,1.5,1.5,1.5,1.6,1.8,1.8,1.8,1.7,1.7,1.6,1.4,1.4,1.4,1.5,1.6,1.7,1.7,1.7,1.6,1.5,1.4,1.4,1.3,1.3,1.2,1,0.8,0.5,0.5,0.6,0.9,1.3,1.6,1.8,1.9,1.9,1.7,1.6,1.5,1.5,1.5,1.6,1.6,1.7,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.8,1.8,1.7,1.6,1.5,1.4,1.4,1.4,1.316,1.246
2.058,2.028,2.1,2,2,2,2,2.1,2.1,2,1.9,1.8,1.7,1.6,1.6,1.5,1.5,1.6,1.7,1.8,1.9,1.8,1.8,1.7,1.7,1.6,1.5,1.5,1.6,1.7,1.7,1.7,1.6,1.5,1.3,1.2,1.2,1.1,1.1,1.1,1,0.9,0.8,0.8,1,1.3,1.5,1.7,1.8,1.8,1.7,1.6,1.5,1.4,1.4,1.4,1.5,1.6,1.7,1.7,1.8,1.7,1.7,1.7,1.8,1.8,1.8,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.8,1.7,1.6,1.6,1.5,1.4,1.4,1.3,1.311,1.238
1.978,1.948,1.9,1.9,1.9,1.9,1.9,2,2,1.9,1.8,1.7,1.7,1.6,1.6,1.6,1.6,1.7,1.8,1.8,1.9,1.8,1.8,1.8,1.7,1.7,1.6,1.6,1.6,1.7,1.7,1.7,1.6,1.5,1.4,1.3,1.2,1.2,1.2,1.2,1.2,1.1,1.1,1.2,1.3,1.5,1.7,1.7,1.7,1.7,1.6,1.5,1.4,1.4,1.4,1.5,1.6,1.6,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.8,1.8,1.8,1.8,1.9,1.9,1.9,1.9,1.8,1.8,1.7,1.6,1.6,1.5,1.4,1.4,1.3,1.294,1.222
1.879,1.849,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.9,1.9,1.9,1.8,1.8,1.8,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.6,1.6,1.5,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.5,1.6,1.6,1.7,1.6,1.6,1.6,1.5,1.5,1.5,1.6,1.6,1.6,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.7,1.7,1.6,1.6,1.5,1.4,1.4,1.3,1.278,1.208
1.792,1.764,1.759,1.747,1.738,1.736,1.74,1.747,1.757,1.767,1.783,1.8,1.812,1.824,1.834,1.844,1.851,1.857,1.864,1.868,1.868,1.861,1.849,1.829,1.806,1.786,1.764,1.742,1.716,1.686,1.663,1.648,1.635,1.617,1.592,1.571,1.554,1.542,1.534,1.529,1.524,1.518,1.517,1.523,1.532,1.546,1.559,1.565,1.567,1.566,1.568,1.572,1.58,1.591,1.603,1.617,1.632,1.646,1.659,1.669,1.679,1.691,1.704,1.715,1.726,1.738,1.759,1.781,1.794,1.803,1.807,1.801,1.785,1.758,1.724,1.684,1.638,1.587,1.528,1.462,1.392,1.322,1.257,1.189
1.731,1.713,1.699,1.688,1.683,1.684,1.69,1.7,1.713,1.729,1.752,1.776,1.795,1.813,1.829,1.843,1.855,1.866,1.873,1.876,1.876,1.871,1.863,1.843,1.82,1.802,1.78,1.754,1.724,1.691,1.665,1.654,1.644,1.623,1.599,1.575,1.553,1.533,1.515,1.499,1.486,1.476,1.471,1.471,1.473,1.476,1.482,1.49,1.499,1.509,1.521,1.532,1.544,1.555,1.567,1.579,1.592,1.605,1.619,1.629,1.64,1.656,1.672,1.688,1.704,1.72,1.743,1.765,1.775,1.781,1.782,1.774,1.757,1.729,1.694,1.654,1.608,1.558,1.502,1.442,1.372,1.3,1.233,1.166
